,CATEGORIE,DATE,QUART,PDQ,X,Y,LONGITUDE,LATITUDE
234001,Vol de véhicule à moteur,2023-01-09,jour,35.0,295794.255009344,5043306.935992969,-73.615297,45.529621
234004,Méfait,2023-01-09,soir,21.0,299628.127000883,5041680.05900089,-73.566196,45.515021
234005,Introduction,2023-01-09,soir,44.0,297766.676,5046257.582,-73.590087,45.556195
234006,Vols qualifiés,2023-01-09,soir,31.0,294541.269,5044349.073,-73.63136,45.538981
234007,Vol de véhicule à moteur,2023-01-10,nuit,3.0,279719.937996163,5041294.000008689,-73.820984,45.511115
234010,Méfait,2023-01-09,nuit,9.0,294542.679991121,5035154.88199268,-73.63115,45.456248
234118,Vol de véhicule à moteur,2023-01-10,jour,23.0,302259.494993228,5045910.033004249,-73.532539,45.553098
234121,Vol de véhicule à moteur,2023-01-10,jour,31.0,295134.511997337,5045125.90400331,-73.623779,45.54598
234124,Introduction,2023-01-10,soir,12.0,297788.757000176,5039250.547990889,-73.589704,45.493143
234125,Vol dans / sur véhicule à moteur,2023-01-10,soir,20.0,298903.942,5040035.557,-73.575445,45.500217
234127,Introduction,2023-01-11,nuit,9.0,293753.005995294,5035047.00999589,-73.641244,45.455265
234128,Vol de véhicule à moteur,2023-01-11,nuit,15.0,297427.877004677,5034225.40800229,-73.594246,45.447921
234129,Vol de véhicule à moteur,2023-01-11,jour,7.0,291401.594,5043592.285,-73.671542,45.532118
234130,Vol de véhicule à moteur,2023-01-11,jour,5.0,279705.249,5036282.49,-73.820916,45.466019
234131,Vol de véhicule à moteur,2023-01-11,jour,38.0,298761.16600602405,5044172.4159929,-73.577323,45.537441
234134,Vol de véhicule à moteur,2023-01-11,jour,31.0,295565.393990767,5045532.06999479,-73.618269,45.549641
234135,Vol de véhicule à moteur,2023-01-11,jour,22.0,300932.400007963,5042723.59099118,-73.549511,45.524419
234136,Introduction,2023-01-11,jour,21.0,300251.964997377,5040480.22700079,-73.5582,45.504229
234138,Vol dans / sur véhicule à moteur,2023-01-11,jour,22.0,299724.948006443,5042746.19800038,-73.564968,45.524615
234139,Introduction,2023-01-11,jour,20.0,299390.279992271,5040430.33199841,-73.569227,45.503773
234140,Méfait,2023-01-11,jour,23.0,302222.661990301,5045833.52900744,-73.53301,45.55241
234141,Vol dans / sur véhicule à moteur,2023-01-11,jour,38.0,299282.889,5042394.473,-73.570623,45.521447
234142,Vol de véhicule à moteur,2023-01-11,soir,21.0,300195.81199056,5041728.07999974,-73.558931,45.515457
234143,Introduction,2023-01-11,soir,31.0,295460.915996538,5043059.07200325,-73.61956,45.527386
234144,Vols qualifiés,2023-01-11,soir,23.0,302178.378996452,5045740.86799442,-73.533577,45.551576
234145,Introduction,2023-01-11,soir,35.0,295706.509000922,5043593.07400316,-73.616425,45.532195
234146,Introduction,2023-01-11,soir,35.0,296210.300000685,5044376.5769977,-73.609989,45.539251
234147,Vol dans / sur véhicule à moteur,2023-01-01,soir,21.0,299425.014998168,5041561.07500538,-73.568795,45.513949
234148,Méfait,2023-01-02,jour,20.0,299344.836007336,5040364.061996089,-73.569807,45.503177
234149,Méfait,2023-01-02,jour,20.0,299344.836007336,5040364.061996089,-73.569807,45.503177
234150,Méfait,2023-01-03,jour,20.0,299344.836007336,5040364.061996089,-73.569807,45.503177
234151,Vol dans / sur véhicule à moteur,2023-01-12,jour,48.0,303821.739996906,5051603.62899271,-73.512541,45.604335
234152,Vol dans / sur véhicule à moteur,2023-01-02,jour,7.0,292617.598,5042141.136,-73.655937,45.519082
234153,Introduction,2023-01-12,jour,22.0,300775.933,5041714.106,-73.551505,45.515335
234155,Vol dans / sur véhicule à moteur,2023-01-12,soir,26.0,293282.861994024,5042937.95599203,-73.64744,45.526264
234156,Vol de véhicule à moteur,2023-01-12,soir,44.0,300551.563,5046275.945,-73.554417,45.556383
234157,Vols qualifiés,2023-01-12,soir,27.0,292000.188001106,5044924.34699444,-73.663913,45.544116
234158,Vol de véhicule à moteur,2023-01-12,soir,21.0,299908.206,5041045.414,-73.562605,45.509312
234159,Vol de véhicule à moteur,2023-01-12,soir,27.0,294308.45598932693,5046156.22100576,-73.63438,45.555239
234160,Vols qualifiés,2023-01-12,soir,9.0,294028.113990686,5036514.2220012,-73.637759,45.468472
234258,Vol de véhicule à moteur,2023-01-12,soir,12.0,298201.855010249,5039297.54999654,-73.584419,45.49357
234259,Introduction,2023-01-13,nuit,55.0,285459.663,5035175.298,-73.747285,45.456239
234260,Vol de véhicule à moteur,2023-01-13,nuit,35.0,296541.923,5043232.034,-73.605723,45.528956
234262,Vols qualifiés,2023-01-13,jour,22.0,300435.507,5042101.584,-73.555866,45.518819
234263,Introduction,2023-01-13,jour,35.0,295878.890010654,5043764.955007969,-73.614222,45.533744
234265,Méfait,2023-01-03,soir,21.0,299491.211005245,5041769.07799155,-73.56795,45.515821
234266,Méfait,2023-01-04,jour,31.0,294795.500993501,5044942.0649926495,-73.628117,45.544321
234267,Vol dans / sur véhicule à moteur,2023-01-13,jour,16.0,298184.313006251,5033944.00000773,-73.584572,45.445396
234268,Introduction,2023-01-13,soir,13.0,292238.75000131293,5032293.00000377,-73.660535,45.430458
234269,Introduction,2023-01-13,soir,16.0,299251.719003986,5036380.49999232,-73.570954,45.46733
234270,Introduction,2023-01-13,soir,21.0,299971.747008873,5042015.94700881,-73.561801,45.518046
234271,Introduction,2023-01-14,nuit,21.0,299962.8400005931,5041609.76400111,-73.561911,45.514391
234272,Introduction,2023-01-14,jour,21.0,300247.477,5040647.987,-73.558259,45.505738
234273,Vol de véhicule à moteur,2023-01-14,jour,5.0,279054.587,5035900.977,-73.829217,45.462563
234274,Vol de véhicule à moteur,2023-01-14,jour,31.0,294952.00300752,5044651.06699807,-73.626107,45.541705
234275,Vol dans / sur véhicule à moteur,2023-01-14,jour,21.0,300395.48,5040731.29,-73.556366,45.506489
234276,Vol de véhicule à moteur,2023-01-14,jour,7.0,289024.421,5040689.394,-73.701883,45.505947
234277,Introduction,2023-01-14,soir,21.0,300740.525992809,5040969.07400732,-73.551952,45.50863
234278,Introduction,2023-01-14,soir,23.0,301340.803005815,5046529.13500036,-73.544309,45.558665
234279,Introduction,2023-01-14,soir,23.0,301586.06900817,5044362.4950075,-73.541154,45.53917
234280,Vol de véhicule à moteur,2023-01-14,soir,42.0,296310.093993438,5048769.49999101,-73.608788,45.578782
234281,Vol de véhicule à moteur,2023-01-14,soir,21.0,299793.61099908,5041195.92200492,-73.564073,45.510666
234282,Introduction,2023-01-15,nuit,1.0,273896.906003758,5033138.00000435,-73.894995,45.437492
234283,Vol dans / sur véhicule à moteur,2023-01-15,jour,21.0,300432.80500226,5041717.656993129,-73.555897,45.515365
234284,Introduction,2023-01-15,jour,39.0,295642.815003863,5052088.51000848,-73.6174,45.608638
234285,Vol dans / sur véhicule à moteur,2023-01-15,jour,21.0,300177.435997504,5041320.85100758,-73.559162,45.511792
234286,Introduction,2023-01-15,jour,39.0,295642.815003863,5052088.51000848,-73.6174,45.608638
234287,Méfait,2023-01-15,jour,48.0,303821.739996906,5051603.62899271,-73.512541,45.604335
234288,Introduction,2023-01-15,jour,38.0,299287.883993074,5041115.442005649,-73.570545,45.509938
234290,Introduction,2023-01-15,jour,21.0,300432.80500226,5041717.656993129,-73.555897,45.515365
234291,Méfait,2023-01-15,soir,21.0,300229.511000905,5041780.08000824,-73.5585,45.515925
234292,Vol de véhicule à moteur,2023-01-15,soir,5.0,285459.663,5035175.298,-73.747285,45.456239
234293,Vol de véhicule à moteur,2023-01-15,soir,7.0,289032.706634,5042570.288712,-73.701838,45.522872
234294,Méfait,2023-01-14,nuit,20.0,298778.450007243,5039548.05399498,-73.577045,45.495829
234296,Vol de véhicule à moteur,2023-01-16,jour,27.0,293651.919996427,5044492.95899594,-73.642751,45.540262
234297,Vol dans / sur véhicule à moteur,2023-01-16,jour,20.0,299480.751,5040124.585,-73.568066,45.501023
234298,Vol dans / sur véhicule à moteur,2023-01-16,jour,49.0,304298.099992908,5055851.29699187,-73.506439,45.642557
234299,Vol de véhicule à moteur,2023-01-16,jour,27.0,293660.124009255,5047997.68800527,-73.642726,45.571799
234300,Méfait,2023-01-16,jour,9.0,294066.199,5035483.014,-73.637249,45.459194
234301,Vol de véhicule à moteur,2023-01-16,jour,21.0,300420.610000902,5040361.24700263,-73.556041,45.503159
234302,Vol dans / sur véhicule à moteur,2023-01-16,jour,21.0,299793.61099908,5041195.92200492,-73.564073,45.510666
234303,Introduction,2023-01-16,jour,46.0,300159.557008972,5050702.44999666,-73.55948,45.596211
234304,Méfait,2023-01-16,jour,21.0,299908.206,5041045.414,-73.562605,45.509312
234305,Méfait,2023-01-04,soir,38.0,298049.065995548,5042327.503996169,-73.586416,45.520833
234306,Introduction,2023-01-16,jour,22.0,300775.933,5041714.106,-73.551505,45.515335
234307,Vol dans / sur véhicule à moteur,2023-01-05,jour,38.0,298291.201989756,5042941.58400536,-73.583325,45.526361
234407,Vol dans / sur véhicule à moteur,2023-01-16,soir,21.0,299392.215998516,5041459.57400815,-73.569213,45.513035
234408,Introduction,2023-01-16,soir,20.0,299098.930996104,5040628.06400547,-73.572957,45.50555
234409,Vol de véhicule à moteur,2023-01-16,soir,5.0,279705.249,5036282.49,-73.820916,45.466019
234410,Vol dans / sur véhicule à moteur,2023-01-17,nuit,21.0,300395.48,5040731.29,-73.556366,45.506489
234411,Vol de véhicule à moteur,2023-01-17,nuit,13.0,295773.163,5035175.811,-73.615417,45.456453
234412,Vol de véhicule à moteur,2023-01-17,nuit,21.0,299702.811,5041778.579,-73.565241,45.515908
234413,Introduction,2023-01-17,jour,38.0,298268.707998997,5042185.57800285,-73.583602,45.519558
234414,Vol de véhicule à moteur,2023-01-17,jour,3.0,279046.719994249,5041852.39500637,-73.82963,45.516115
234415,Vol dans / sur véhicule à moteur,2023-01-17,nuit,13.0,295773.163,5035175.811,-73.615417,45.456453
234416,Vol de véhicule à moteur,2023-01-17,jour,48.0,303988.037997729,5051539.60799266,-73.510409,45.603759
234418,Méfait,2023-01-05,jour,48.0,303613.971990859,5051052.58700317,-73.515203,45.599376
234419,Méfait,2023-01-05,jour,38.0,299170.717998818,5042211.01500474,-73.572057,45.519795
234420,Vols qualifiés,2023-01-17,jour,9.0,294890.316993568,5036115.82299988,-73.626724,45.4649
234421,Vol dans / sur véhicule à moteur,2023-01-17,jour,21.0,299786.892001752,5041575.86300392,-73.564163,45.514084
234422,Vol dans / sur véhicule à moteur,2023-01-17,jour,31.0,295695.151009079,5044762.52699805,-73.616593,45.542718
234423,Introduction,2023-01-17,jour,31.0,295695.151009079,5044762.52699805,-73.616593,45.542718
234424,Méfait,2023-01-05,soir,38.0,298973.662999086,5041655.53200034,-73.574573,45.514795
234425,Vol dans / sur véhicule à moteur,2023-01-05,soir,21.0,299702.811,5041778.579,-73.565241,45.515908
234426,Vol de véhicule à moteur,2023-01-17,jour,42.0,296105.593994036,5050284.4999939,-73.611435,45.592411
234427,Vol dans / sur véhicule à moteur,2023-01-17,soir,46.0,300756.750006188,5051514.00000338,-73.551832,45.603517
234428,Vol dans / sur véhicule à moteur,2023-01-17,soir,21.0,300117.940008143,5041852.2659911,-73.559929,45.516574
234429,Méfait,2023-01-17,soir,22.0,300710.324008349,5042097.00400116,-73.552348,45.51878
234430,Introduction,2023-01-17,soir,9.0,293816.668995175,5036802.93899641,-73.640469,45.471067
234431,Vol dans / sur véhicule à moteur,2023-01-17,soir,21.0,300478.980002211,5040315.3029918,-73.555294,45.502746
234432,Vol de véhicule à moteur,2023-01-17,soir,27.0,292448.27,5044962.582,-73.658176,45.544468
234433,Méfait,2023-01-17,soir,12.0,296643.929003948,5037596.97600643,-73.604324,45.478251
234434,Vols qualifiés,2023-01-17,soir,31.0,294541.269,5044349.073,-73.63136,45.538981
234435,Vol dans / sur véhicule à moteur,2023-01-18,nuit,21.0,300369.450003373,5041615.98099282,-73.556707,45.514449
234436,Vol de véhicule à moteur,2023-01-18,nuit,4.0,282126.249996809,5039428.9999909,-73.790102,45.494416
234437,Vol de véhicule à moteur,2023-01-18,nuit,42.0,297356.437997243,5047963.00000765,-73.595368,45.571536
234438,Méfait,2023-01-05,soir,13.0,295100.006,5032359.385,-73.623969,45.431101
234439,Méfait,2023-01-18,jour,9.0,296072.470005993,5036213.07399308,-73.611609,45.465791
234440,Vol dans / sur véhicule à moteur,2023-01-05,soir,21.0,299904.673997995,5040871.43699518,-73.562649,45.507746
234441,Vol de véhicule à moteur,2023-01-18,jour,7.0,290047.093999719,5039392.50000363,-73.688757,45.4943
234442,Vol dans / sur véhicule à moteur,2023-01-18,jour,21.0,300401.599990221,5041668.70400754,-73.556296,45.514924
234443,Vol dans / sur véhicule à moteur,2023-01-06,jour,21.0,300832.817490089,5041501.43744372,-73.550776,45.513421
234444,Vol dans / sur véhicule à moteur,2023-01-06,jour,27.0,293126.122006502,5045934.0569993,-73.649518,45.553221
234445,Méfait,2023-01-18,jour,23.0,301729.516004424,5045524.353998289,-73.539324,45.549626
234446,Vol de véhicule à moteur,2023-01-18,jour,21.0,300404.04000588093,5040145.06399776,-73.556251,45.501214
234448,Vol dans / sur véhicule à moteur,2023-01-18,jour,12.0,297679.017004555,5039265.1180057,-73.591108,45.493273
234449,Méfait,2023-01-18,soir,39.0,295944.25899072,5052221.724006009,-73.613538,45.609841
234450,Vol de véhicule à moteur,2023-01-18,soir,35.0,297506.0989960131,5043633.08499888,-73.593386,45.532576
234451,Vol dans / sur véhicule à moteur,2023-01-18,soir,23.0,302151.729991319,5045684.65100582,-73.533918,45.55107
234452,Vols qualifiés,2023-01-18,soir,21.0,300195.81199056,5041728.07999974,-73.558931,45.515457
234453,Introduction,2023-01-18,soir,15.0,298104.739006659,5037540.56100251,-73.585638,45.477759
234554,Vol de véhicule à moteur,2023-01-18,soir,9.0,294066.199,5035483.014,-73.637249,45.459194
234555,Vol dans / sur véhicule à moteur,2023-01-18,soir,4.0,281764.906007602,5038394.00000581,-73.794676,45.48509
234556,Méfait,2023-01-18,soir,26.0,294754.653995155,5038271.71999674,-73.628503,45.484298
234557,Vol de véhicule à moteur,2023-01-18,soir,5.0,279705.249,5036282.49,-73.820916,45.466019
234558,Vol de véhicule à moteur,2023-01-18,soir,5.0,280570.40600696,5036988.50000142,-73.809887,45.472403
234559,Vol de véhicule à moteur,2023-01-19,nuit,7.0,289052.700946335,5039206.01176101,-73.701474,45.4926
234560,Vol dans / sur véhicule à moteur,2023-01-19,nuit,39.0,294644.0939988371,5049933.00000239,-73.630159,45.589229
234561,Vol de véhicule à moteur,2023-01-19,nuit,45.0,298199.16601034,5055539.83100832,-73.584673,45.639723
234562,Introduction,2023-01-19,nuit,44.0,298278.74800022,5047093.322005849,-73.583539,45.56372
234563,Introduction,2023-01-19,jour,23.0,301846.155003796,5044965.8139959695,-73.537827,45.5446
234565,Vol de véhicule à moteur,2023-01-19,jour,45.0,298601.101994149,5055338.10099505,-73.579515,45.637912
234566,Méfait,2023-01-07,jour,22.0,299704.73600357,5042656.89800363,-73.565226,45.523811
234567,Méfait,2023-01-07,jour,42.0,296445.344003177,5049181.49999911,-73.607061,45.58249
234568,Introduction,2023-01-19,jour,10.0,287727.885999582,5043380.85999625,-73.718569,45.530135
234569,Vol dans / sur véhicule à moteur,2023-01-19,jour,23.0,302151.729991319,5045684.65100582,-73.533918,45.55107
234571,Méfait,2023-01-08,jour,21.0,299858.105995802,5042193.083001809,-73.563258,45.519639
234572,Méfait,2023-01-19,jour,26.0,294929.247993524,5038569.69200338,-73.626276,45.486982
234573,Vol de véhicule à moteur,2023-01-19,jour,27.0,293441.833007243,5044778.0369943,-73.645448,45.542824
234574,Vol de véhicule à moteur,2023-01-19,jour,48.0,301755.542,5049999.053,-73.539019,45.589891
234575,Méfait,2023-01-19,soir,20.0,299244.49100599,5040219.74599321,-73.57109,45.501877
234576,Introduction,2023-01-19,soir,38.0,297552.809002558,5042574.07799829,-73.592772,45.523047
234577,Vol de véhicule à moteur,2023-01-20,nuit,42.0,299492.499990902,5049217.5000064,-73.568014,45.582844
234578,Méfait,2023-01-20,nuit,5.0,279357.875009506,5035896.50000631,-73.825338,45.462534
234579,Méfait,2023-01-20,nuit,26.0,295604.170990226,5039649.51300174,-73.617662,45.496708
234580,Vol de véhicule à moteur,2023-01-20,jour,5.0,279705.249,5036282.49,-73.820916,45.466019
234582,Vol dans / sur véhicule à moteur,2023-01-20,jour,5.0,279315.521,5032170.248,-73.825687,45.429002
234583,Méfait,2023-01-09,jour,27.0,291038.296,5045797.149,-73.676255,45.551951
234584,Vol dans / sur véhicule à moteur,2023-01-20,jour,44.0,299303.9600040281,5048819.1579947695,-73.570425,45.579258
234585,Vol dans / sur véhicule à moteur,2023-01-20,jour,48.0,301512.692002275,5052462.59199827,-73.542148,45.612057
234586,Introduction,2023-01-20,jour,21.0,299392.215998516,5041459.57400815,-73.569213,45.513035
234587,Méfait,2023-01-09,jour,21.0,299971.747008873,5042015.94700881,-73.561801,45.518046
234588,Vol dans / sur véhicule à moteur,2023-01-20,jour,20.0,299480.751,5040124.585,-73.568066,45.501023
234589,Vol dans / sur véhicule à moteur,2023-01-09,jour,21.0,300117.940008143,5041852.2659911,-73.559929,45.516574
234590,Vol de véhicule à moteur,2023-01-20,jour,44.0,298854.568003477,5048482.573000049,-73.57618,45.576226
234592,Introduction,2023-01-20,jour,39.0,295116.74999262893,5053325.00000105,-73.624169,45.619757
234593,Introduction,2023-01-20,soir,48.0,302324.125,5049573.402,-73.531729,45.586063
234594,Vol dans / sur véhicule à moteur,2023-01-20,soir,21.0,299508.915000028,5041507.07500361,-73.56772,45.513463
234595,Vol de véhicule à moteur,2023-01-20,soir,48.0,301755.542,5049999.053,-73.539019,45.589891
234596,Vol de véhicule à moteur,2023-01-20,soir,38.0,298872.760991075,5042316.41200251,-73.575872,45.520741
234597,Introduction,2023-01-20,soir,39.0,293936.346,5050329.112,-73.639239,45.592782
234598,Vol de véhicule à moteur,2023-01-21,nuit,31.0,293990.384,5043672.953,-73.638399,45.532889
234599,Méfait,2023-01-21,jour,21.0,300177.435997504,5041320.85100758,-73.559162,45.511792
234601,Méfait,2023-01-21,jour,45.0,298823.360999222,5056356.43899642,-73.576676,45.647077
234602,Vol de véhicule à moteur,2023-01-21,jour,27.0,293900.976994456,5045231.00899312,-73.639578,45.546908
234603,Méfait,2023-01-21,jour,46.0,300223.594010059,5052126.49999734,-73.558672,45.609026
241104,Vol de véhicule à moteur,2023-01-11,jour,10.0,291757.709,5043788.039,-73.666988,45.533886
241110,Introduction,2023-01-11,soir,21.0,299493.124004599,5041253.86100621,-73.56792,45.511185
241111,Introduction,2023-01-11,soir,5.0,279566.967989642,5036816.09699456,-73.822712,45.470816
241123,Vol de véhicule à moteur,2023-01-12,jour,27.0,294045.349,5045239.11,-73.63773,45.546983
